timestamp,ecg_value
0.0,195
0.0,195
0.0,196
0.0,198
0.0,198
0.0,198
0.0,197
0.0,196
0.0,195
0.0,195
0.0,196
0.0,197
0.0,198
0.0,198
0.0,198
0.0,196
0.0,195
0.0047,195
0.0047,196
0.0047,197
0.0047,198
0.0047,199
0.0047,199
0.0047,197
0.0047,196
0.0047,195
0.0047,196
0.0047,197
0.0047,199
0.0047,199
0.0083,199
0.0083,198
0.0083,196
0.0083,196
0.0083,196
0.0083,197
0.0083,198
0.0083,199
0.0083,199
0.0083,198
0.0083,197
0.0104,196
0.0104,196
0.0104,196
0.0104,198
0.0104,199
0.0104,199
0.0104,199
0.0124,197
0.0124,196
0.0124,196
0.0124,196
0.0124,197
0.0124,199
0.0124,199
0.0124,199
0.0144,198
0.0144,196
0.0144,196
0.0144,196
0.0144,197
0.0144,198
0.0144,199
0.0144,199
0.0144,198
0.0144,197
0.0144,196
0.0144,196
0.0144,196
0.0144,198
0.0144,199
0.0144,199
0.0144,199
0.0144,197
0.0144,196
0.0144,195
0.0144,196
0.0144,197
0.0144,198
0.0144,199
0.0144,199
0.0144,198
0.0144,196
0.0144,195
0.0144,195
0.0144,196
0.0206,198
0.0206,199
0.0206,199
0.0206,198
0.0229,196
0.0232,196
0.0232,195
0.0238,196
0.0238,197
0.0238,198
0.0238,198
0.0238,198
0.0238,197
0.026,195
0.026,195
0.026,195
0.026,196
0.0278,198
0.0278,198
0.0288,198
0.03,197
0.03,195
0.0308,195
0.0308,195
0.0308,195
0.0308,197
0.0308,198
0.0308,197
0.0328,197
0.0328,195
0.0328,194
0.0328,194
0.0328,195
0.0328,196
0.0348,197
0.0348,197
0.0368,197
0.0368,196
0.0368,195
0.0368,194
0.0368,194
0.0368,195
0.0368,197
0.0368,197
0.0368,197
0.0368,196
0.0368,195
0.0368,194
0.0368,194
0.0368,195
0.0368,197
0.0368,198
0.0368,197
0.0368,197
0.0368,195
0.0368,195
0.0368,194
0.0368,195
0.0368,196
0.0368,197
0.0368,198
0.0368,197
0.0368,196
0.0447,195
0.0447,194
0.0467,195
0.0467,196
0.0467,197
0.0467,198
0.0467,198
0.0467,197
0.0488,195
0.0491,195
0.0491,195
0.0491,196
0.0491,197
0.0491,198
0.0491,198
0.0491,197
0.0491,196
0.0491,195
0.0491,195
0.0491,195
0.053,197
0.053,198
0.053,198
0.053,198
0.053,196
0.053,195
0.053,195
0.053,195
0.053,196
0.053,198
0.053,198
0.055,198
0.055,197
0.055,195
0.055,195
0.055,195
0.055,196
0.055,197
0.055,198
0.055,198
0.055,197
0.055,196
0.055,195
0.0571,195
0.0571,195
0.0571,197
0.0571,198
0.0571,198
0.0571,198
0.0571,196
0.0571,195
0.0571,195
0.0571,195
0.0571,196
0.0571,198
0.0571,198
0.0571,198
0.0571,197
0.0571,195
0.0571,195
0.0604,195
0.0617,196
0.0617,197
0.0617,198
0.0638,198
0.0638,197
0.0638,196
0.0638,195
0.0638,195
0.0638,195
0.0638,197
0.0638,198
0.0638,198
0.0638,198
0.0638,196
0.0638,195
0.0638,195
0.0684,195
0.0684,196
0.0684,198
0.0684,198
0.0684,198
0.0684,197
0.0684,195
0.0684,195
0.0684,195
0.0684,196
0.0733,197
0.0733,198
0.0741,198
0.0741,197
0.0741,196
0.0741,195
0.0741,195
0.0741,195
0.0741,197
0.0768,198
0.0768,198
0.0785,198
0.079,196
0.079,195
0.079,195
0.079,195
0.079,196
0.079,198
0.079,198
0.079,198
0.079,197
0.079,195
0.079,195
0.0825,195
0.0825,196
0.0825,197
0.0825,198
0.0825,198
0.0825,197
0.0825,196
0.085,195
0.085,195
0.085,195
0.0862,197
0.0862,198
0.0862,198
0.0862,198
0.0862,196
0.0862,195
0.0862,195
0.0883,195
0.0883,196
0.0883,198
0.0883,198
0.0883,198
0.0883,197
0.0883,195
0.0883,195
0.0883,195
0.0883,196
0.0883,197
0.0883,198
0.0913,198
0.0913,197
0.0913,196
0.0913,195
0.0913,195
0.0913,195
0.0913,197
0.0913,198
0.0913,198
0.0933,198
0.0933,197
0.0933,195
0.0933,195
0.0933,195
0.0933,196
0.0953,198
0.0953,198
0.0953,198
0.0953,197
0.0953,195
0.0953,195
0.0953,195
0.0953,196
0.0953,198
0.0953,198
0.0953,198
0.0983,197
0.0983,196
0.0988,195
0.0988,195
0.0988,195
0.0988,197
0.0988,198
0.0988,198
0.1008,198
0.1008,196
0.1008,195
0.1008,195
0.1008,195
0.1008,196
0.1008,198
0.1008,198
0.1008,198
0.1008,197
0.1008,195
0.1008,195
0.1008,195
0.1008,196
0.1008,197
0.1008,198
0.1047,198
0.1047,197
0.1047,196
0.1047,195
0.1047,195
0.1047,195
0.1047,197
0.1047,198
0.1047,198
0.1047,198
0.1047,197
0.1067,196
0.1067,195
0.1067,196
0.1067,197
0.1067,199
0.1067,199
0.1067,198
0.1067,197
0.1067,196
0.1067,195
0.1087,195
0.1087,196
0.1087,198
0.1087,198
0.1087,198
0.1087,197
0.1087,196
0.1087,195
0.1087,195
0.1087,196
0.1087,197
0.1087,198
0.1087,198
0.1087,198
0.1087,196
0.1087,195
0.1087,195
0.1087,195
0.1087,197
0.1087,198
0.1087,199
0.1087,198
0.1087,197
0.1087,196
0.1087,195
0.1087,195
0.1087,196
0.1087,198
0.1087,198
0.1087,198
0.1087,197
0.1087,196
0.1087,195
0.1164,195
0.1164,196
0.1164,197
0.1164,198
0.1164,198
0.1164,198
0.1164,197
0.1164,195
0.1164,195
0.1164,195
0.1164,197
0.1164,198
0.1164,198
0.1198,198
0.1198,197
0.1198,196
0.1198,195
0.1198,195
0.1198,196
0.1198,198
0.1198,198
0.1219,198
0.1219,197
0.1219,196
0.1219,195
0.1219,195
0.1219,195
0.1219,197
0.1219,198
0.1219,198
0.1219,198
0.1219,196
0.1219,195
0.1219,195
0.1219,195
0.1246,197
0.1246,198
0.1246,199
0.1246,198
0.1246,197
0.1246,196
0.1246,195
0.1246,195
0.1246,196
0.1246,198
0.1246,198
0.1246,198
0.1246,197
0.1246,196
0.1246,195
0.1246,195
0.1246,196
0.1246,197
0.1246,198
0.1246,198
0.1293,198
0.1293,196
0.1293,195
0.1293,195
0.1293,195
0.1293,197
0.1293,198
0.1293,198
0.1293,198
0.1293,197
0.1293,196
0.1293,195
0.1293,195
0.1293,196
0.1323,197
0.1323,198
0.1323,198
0.1323,197
0.1323,196
0.1323,195
0.1323,195
0.1323,196
0.1323,197
0.1323,198
0.1323,198
0.1323,198
0.1323,196
0.1323,195
0.1323,195
0.1323,195
0.1323,196
0.1323,198
0.1323,198
0.1323,198
0.1323,197
0.1323,196
0.1323,195
0.1323,195
0.1323,196
0.1323,198
0.1323,199
0.1323,198
0.1323,197
0.1323,196
0.1323,195
0.1323,195
0.1323,196
0.1323,197
0.1323,198
0.1323,198
0.1323,198
0.1323,196
0.1323,195
0.1323,195
0.1405,195
0.1405,197
0.1405,198
0.1405,198
0.1405,198
0.1405,197
0.1405,196
0.1405,195
0.1405,195
0.1405,196
0.1405,198
0.1405,198
0.1405,198
0.1405,197
0.1405,196
0.1405,195
0.1405,195
0.1452,196
0.1452,197
0.1452,198
0.1452,198
0.1452,198
0.1452,197
0.1452,195
0.1452,195
0.1452,195
0.1452,197
0.1452,198
0.1452,198
0.1452,198
0.1452,197
0.1452,195
0.1452,195
0.1452,195
0.1452,196
0.1452,198
0.1452,198
0.1452,198
0.1452,197
0.1452,196
0.1452,195
0.1452,195
0.1452,196
0.1452,197
0.1452,198
0.1452,198
0.1452,198
0.1538,196
0.1538,195
0.1538,195
0.1538,195
0.1538,197
0.1538,198
0.1558,198
0.1558,198
0.1558,197
0.1558,195
0.1558,195
0.1558,195
0.1558,196
0.1558,198
0.1558,198
0.1558,198
0.1558,197
0.1558,196
0.1558,195
0.1558,195
0.1558,196
0.1558,197
0.1558,198
0.1617,198
0.1617,198
0.1617,196
0.1617,195
0.1617,195
0.1617,195
0.1617,197
0.1617,198
0.1617,198
0.1617,198
0.1617,197
0.1617,195
0.1617,195
0.1617,195
0.1617,196
0.1617,198
0.1617,198
0.1617,198
0.1617,197
0.1617,196
0.1617,195
0.1617,195
0.1617,196
0.1617,197
0.1617,198
0.1617,198
0.1682,198
0.1682,196
0.1682,195
0.1682,195
0.1682,195
0.1682,197
0.1682,198
0.1682,198
0.1682,198
0.1682,197
0.1682,196
0.1682,195
0.1712,195
0.1712,196
0.1712,198
0.1712,198
0.1712,198
0.1712,197
0.1712,196
0.1712,195
0.1712,195
0.1712,196
0.1712,197
0.1712,198
0.1712,198
0.1712,198
0.1712,196
0.1712,195
0.1712,195
0.1712,195
0.1712,197
0.1712,198
0.1712,198
0.1712,198
0.1712,197
0.176,196
0.176,195
0.176,195
0.176,196
0.176,198
0.176,198
0.176,198
0.176,197
0.176,196
0.1789,195
0.1789,195
0.1789,196
0.1789,197
0.1789,198
0.1789,198
0.1789,198
0.1789,196
0.1789,195
0.1789,195
0.1789,195
0.1789,197
0.1817,198
0.1817,198
0.1817,198
0.1817,197
0.1817,196
0.1817,195
0.1817,195
0.1817,196
0.1817,198
0.1817,198
0.1817,198
0.1817,197
0.1817,196
0.1817,195
0.1817,195
0.1817,196
0.1817,197
0.1817,198
0.1817,198
0.1817,198
0.1817,196
0.1817,195
0.1817,195
0.1817,195
0.1817,197
0.1817,198
0.1817,198
0.1817,198
0.1817,197
0.1868,195
0.1868,195
0.1868,195
0.1868,196
0.1868,198
0.1868,198
0.1868,198
0.1868,197
0.1868,196
0.1868,195
0.1868,195
0.1868,196
0.1868,197
0.1868,198
0.1868,198
0.1868,198
0.1868,196
0.1868,195
0.1868,195
0.1868,195
0.1868,197
0.1868,198
0.1868,199
0.1868,198
0.1868,197
0.1868,196
0.1868,195
0.1868,195
0.1868,196
0.1868,198
0.1868,199
0.1868,198
0.1868,197
0.1868,196
0.1868,195
0.1868,195
0.1939,196
0.1939,197
0.1939,198
0.195,198
0.195,197
0.195,196
0.195,195
0.195,195
0.1971,195
0.1971,197
0.1971,198
0.1971,198
0.1971,198
0.1971,197
0.1971,195
0.1971,195
0.1971,195
0.1971,196
0.1971,198
0.1971,198
0.1971,199
0.1971,198
0.1971,196
0.2021,196
0.2026,196
0.2026,196
0.2035,198
0.2035,199
0.2035,199
0.2035,198
0.2035,196
0.2035,196
0.2035,195
0.2035,196
0.2061,197
0.2061,198
0.2061,198
0.2061,198
0.2061,197
0.2061,195
0.2061,195
0.2061,195
0.2061,196
0.2061,198
0.2061,198
0.2081,198
0.2081,197
0.2081,196
0.2081,195
0.2081,195
0.2081,196
0.2081,198
0.2081,198
0.2081,198
0.2081,198
0.2081,196
0.2081,195
0.2101,195
0.2101,195
0.2101,197
0.2101,198
0.2101,199
0.2101,198
0.2101,197
0.2122,196
0.2122,195
0.2122,195
0.2122,196
0.2122,198
0.2122,198
0.2122,198
0.2122,197
0.2122,196
0.2142,195
0.2142,195
0.2142,196
0.2142,198
0.2142,198
0.2142,198
0.2142,198
0.2142,196
0.2142,195
0.2142,195
0.2142,195
0.2142,197
0.2162,198
0.2162,199
0.2162,198
0.2162,197
0.2162,196
0.2162,195
0.2162,195
0.2162,197
0.2162,198
0.2162,198
0.2162,198
0.2162,197
0.218,196
0.218,195
0.2189,195
0.2189,196
0.2189,198
0.2189,198
0.2189,198
0.2189,198
0.2189,196
0.2189,195
0.2189,195
0.221,195
0.221,197
0.221,198
0.221,198
0.221,198
0.221,197
0.221,196
0.221,195
0.221,195
0.221,196
0.221,198
0.221,199
0.223,198
0.223,197
0.223,196
0.223,195
0.223,195
0.223,196
0.223,197
0.223,198
0.223,198
0.223,198
0.223,196
0.223,195
0.225,195
0.225,195
0.225,197
0.225,198
0.225,199
0.225,198
0.225,197
0.225,195
0.225,195
0.225,195
0.225,197
0.225,198
0.227,198
0.227,198
0.227,197
0.227,196
0.227,195
0.227,195
0.227,196
0.227,198
0.227,198
0.227,198
0.227,198
0.227,196
0.2295,195
0.2295,195
0.2295,196
0.2295,197
0.2295,198
0.2295,199
0.2295,198
0.2295,197
0.2295,195
0.2295,195
0.2295,195
0.2295,196
0.2295,198
0.2295,198
0.2295,198
0.2295,197
0.2295,196
0.2295,195
0.2295,195
0.2295,196
0.2295,198
0.2295,198
0.2295,198
0.2295,198
0.2295,196
0.2295,195
0.2295,195
0.2295,195
0.2295,197
0.2295,198
0.2341,198
