timestamp,ecg_value
0.0029,198
0.0029,197
0.0029,196
0.0029,196
0.0029,196
0.0029,197
0.005,198
0.005,199
0.005,199
0.005,198
0.005,196
0.005,196
0.005,195
0.005,196
0.005,198
0.0075,198
0.0075,199
0.0075,198
0.0075,197
0.0075,196
0.0075,196
0.0075,196
0.0095,197
0.0095,199
0.0095,199
0.0095,199
0.0095,197
0.0115,196
0.0115,196
0.0115,196
0.0124,197
0.0124,198
0.0129,199
0.0129,199
0.0129,198
0.0129,196
0.0129,196
0.0129,195
0.0129,196
0.0129,198
0.0149,199
0.0149,199
0.0149,198
0.0149,197
0.0168,196
0.0179,195
0.0179,196
0.0179,197
0.0179,199
0.0179,199
0.0179,199
0.0179,197
0.0199,196
0.0199,196
0.0199,196
0.0199,197
0.0199,199
0.0222,199
0.0222,199
0.0222,198
0.0222,196
0.0243,196
0.0243,196
0.0243,196
0.0243,198
0.0243,199
0.0243,199
0.026,198
0.026,197
0.026,196
0.026,196
0.026,196
0.026,198
0.026,199
0.0282,199
0.0282,199
0.0282,197
0.0282,196
0.0282,195
0.0297,195
0.0297,197
0.0297,198
0.0297,199
0.0297,199
0.0317,198
0.0322,196
0.0322,196
0.0322,196
0.0344,196
0.035,198
0.035,199
0.035,199
0.035,198
0.035,197
0.035,196
0.037,195
0.037,196
0.037,197
0.037,198
0.0387,199
0.0387,199
0.0387,197
0.0387,196
0.0387,195
0.0387,195
0.0409,197
0.0409,198
0.0409,199
0.0409,199
0.0424,198
0.0424,196
0.0429,196
0.0429,196
0.0429,196
0.0429,198
0.0429,198
0.0429,199
0.0429,198
0.0429,197
0.0429,196
0.0429,196
0.0429,196
0.0429,197
0.0429,198
0.0429,199
0.0429,198
0.0429,197
0.0429,196
0.0429,196
0.0429,196
0.0429,197
0.0429,198
0.0429,199
0.0429,199
0.0429,198
0.0429,196
0.0491,196
0.0491,195
0.0491,196
0.05,198
0.05,199
0.05,199
0.05,198
0.05,197
0.05,196
0.05,196
0.05,196
0.0522,197
0.0522,198
0.0522,199
0.0522,199
0.0522,197
0.0522,196
0.0522,195
0.0522,196
0.0542,197
0.0542,198
0.0542,199
0.0542,199
0.0542,198
0.0542,196
0.0542,196
0.0542,195
0.0542,196
0.0562,198
0.0562,199
0.0562,199
0.0562,198
0.0562,197
0.0562,196
0.0562,196
0.0562,196
0.0562,197
0.0562,199
0.0582,199
0.0582,199
0.0582,197
0.0582,196
0.0582,196
0.0582,196
0.0582,197
0.0582,198
0.0582,199
0.0582,199
0.0582,198
0.0582,196
0.0582,196
0.0582,196
0.0582,197
0.0582,198
0.0582,199
0.0582,199
0.0582,198
0.0582,197
0.0582,196
0.0582,196
0.0582,196
0.0582,197
0.0582,199
0.0582,199
0.0582,199
0.0582,197
0.0582,196
0.0644,196
0.0644,196
0.0644,197
0.0644,198
0.0652,199
0.0652,199
0.0657,198
0.0662,196
0.0662,196
0.0662,196
0.0662,197
0.0662,198
0.0672,199
0.0672,199
0.0672,198
0.0672,197
0.0672,196
0.0672,195
0.0672,196
0.0672,198
0.0672,199
0.0672,199
0.0672,199
0.0672,197
0.0672,196
0.0672,195
0.0672,196
0.0672,197
0.0672,198
0.0672,199
0.0672,199
0.0672,198
0.0672,196
0.0672,196
0.0672,196
0.0672,196
0.0672,198
0.0672,199
0.0672,199
0.0719,198
0.0719,197
0.0719,196
0.0719,196
0.0719,196
0.0719,198
0.0719,199
0.0719,199
0.0719,199
0.0719,197
0.0719,196
0.0719,195
0.0719,195
0.0719,196
0.0719,198
0.0719,198
0.0719,198
0.0719,197
0.0719,196
0.0719,195
0.0719,195
0.0719,196
0.0719,198
0.0719,198
0.0755,199
0.0755,198
0.0755,197
0.0755,196
0.0755,196
0.0755,196
0.0755,198
0.0755,199
0.0755,199
0.0755,199
0.0755,197
0.0755,196
0.0755,196
0.0755,196
0.0755,197
0.0755,199
0.0755,199
0.0755,199
0.0755,198
0.0755,196
0.0755,196
0.0755,196
